experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,hand,target_hit,final_ball_state,type,target_position_x,target_position_y,target_position_z,target_angle,target_width,launch_direction,side_water_force,forward_water_force,water_speed_m/s,launch_angle,launch_angle_error,launch_Speed,ball_pos_x,ball_pos_z,ball_error_x,final_ball_pos_x,final_ball_pos_z,ball_time,turning_absolute_x,turning_absolute_y,distance_from_target,leftPole_position_x,leftPole_position_z,leftPole_distance_from_ball,rightPole_position_x,rightPole_position_z,rightPole_distance_from_ball,min_pos_from_target_x,min_pos_from_target_z,total_score,step_0_time,step_1_time,step_2_time
projectile_experiment ,123,1,11,2,5,50.75731,52.95676,r,FALSE,To the left,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.41_ 0.12_ 0.90),0,0,0,114.519,94.51901,3.191958,-0.013730_-0.027460_-0.054920_-0.068651_-0.096111_-0.109841_-0.123571_-0.151031_-0.164761_-0.178491_-0.199827_-0.209634_-0.229249_-0.239056_-0.248863_-0.268477_-0.278285_-0.297899_-0.307706_-0.317514_-0.337128_-0.346935_-0.366550_-0.376357_-0.386164_-0.405779_-0.415586_-0.435200_-0.445008_-0.454815_-0.474429_-0.484236_-0.494044_-0.513658_-0.523465_-0.543080_-0.552887_-0.562694_-0.582309_-0.592116_-0.611730_-0.621538_-0.631345_-0.650959_-0.660767_-0.680381_-0.690188_-0.699996_-0.719610_-0.729417_-0.749032_-0.758839_-0.768646_-0.788261_-0.798068_-0.807875_-0.827489_-0.837297_-0.856911_-0.866718_-0.876526_-0.896140_-0.905947_-0.925562_-0.935369_-0.945176_-0.964791_-0.974598_-0.994212_-1.004019_-1.013827_-1.023634,0.028816_0.057631_0.115263_0.144078_0.201710_0.230526_0.259341_0.316973_0.345788_0.374604_0.419381_0.439964_0.481129_0.501712_0.522294_0.563459_0.584042_0.625207_0.645790_0.666372_0.707538_0.728120_0.769286_0.789868_0.810451_0.851616_0.872199_0.913364_0.933946_0.954529_0.995694_1.016277_1.036860_1.078025_1.098608_1.139773_1.160356_1.180938_1.222104_1.242686_1.283852_1.304434_1.325017_1.366182_1.386765_1.427930_1.448513_1.469096_1.510261_1.530844_1.572009_1.592592_1.613175_1.654340_1.674923_1.695505_1.736671_1.757253_1.798419_1.819001_1.839584_1.880749_1.901332_1.942497_1.963080_1.983663_2.024828_2.045411_2.086576_2.107159_2.127741_2.148324,-0.183591,-1.023634,2.148324,51.244320_51.258210_51.272210_51.286210_51.300930_51.314040_51.327900_51.341790_51.355720_51.369740_51.383550_51.397560_51.411410_51.425250_51.439320_51.453130_51.467130_51.480950_51.495010_51.508790_51.522770_51.536960_51.550640_51.564640_51.578470_51.592460_51.606280_51.620290_51.634160_51.648200_51.662110_51.675990_51.689870_51.703860_51.717740_51.731810_51.745490_51.759460_51.773400_51.787400_51.801330_51.815220_51.829270_51.843040_51.857010_51.870910_51.884780_51.898960_51.912710_51.926570_51.940470_51.954470_51.968340_51.982170_51.995890_52.009970_52.023830_52.037830_52.051740_52.065670_52.079640_52.093510_52.107460_52.121410_52.135470_52.149410_52.163060_52.177070_52.191070_52.205040_52.218860_52.232840,-0.001263,0.035855,0.112919,-0.077031,2.157563,0.946648,0.048911,2.157563,1.072585,-1.004019,2.107159,30,51.16104,51.24,52.23284
projectile_experiment ,123,1,12,2,6,52.95676,55.2261,r,FALSE,To the left,projectile,0,-0.164,2.308,0,0.125943,(-0.09_ -0.12_ 0.99),0,0,0,95.04763,95.04763,3.639979,-0.003246_-0.009737_-0.012983_-0.016229_-0.022720_-0.025966_-0.029212_-0.035703_-0.038949_-0.044981_-0.047303_-0.049622_-0.054259_-0.056577_-0.061214_-0.063532_-0.065850_-0.070487_-0.072806_-0.077442_-0.079761_-0.082079_-0.086716_-0.089034_-0.093671_-0.095990_-0.098308_-0.102945_-0.105263_-0.109900_-0.112218_-0.114537_-0.119174_-0.121492_-0.123810_-0.128447_-0.130766_-0.135402_-0.137721_-0.140039_-0.144676_-0.146994_-0.151631_-0.153949_-0.156268_-0.160905_-0.163223_-0.167860_-0.170178_-0.172497_-0.177133_-0.179452_-0.184089_-0.186407_-0.188725_-0.193362,0.036255_0.108764_0.145019_0.181274_0.253784_0.290038_0.326293_0.398803_0.435058_0.502437_0.528375_0.554271_0.606064_0.631960_0.683753_0.709649_0.735545_0.787338_0.813234_0.865026_0.890923_0.916819_0.968611_0.994508_1.046300_1.072196_1.098093_1.149885_1.175782_1.227574_1.253471_1.279367_1.331160_1.357056_1.382952_1.434745_1.460641_1.512434_1.538330_1.564226_1.616019_1.641915_1.693708_1.719604_1.745501_1.797293_1.823189_1.874982_1.900878_1.926775_1.978567_2.004464_2.056256_2.082153_2.108049_2.159842,-0.193362,-0.193362,2.159842,53.736350_53.750260_53.764120_53.778090_53.792030_53.806840_53.819820_53.833830_53.847880_53.861720_53.875600_53.889530_53.903390_53.917350_53.931260_53.945100_53.959150_53.973050_53.986950_54.000840_54.014800_54.028640_54.042600_54.056550_54.070450_54.084350_54.098350_54.112240_54.126160_54.140170_54.154000_54.168020_54.181920_54.195820_54.209670_54.223670_54.237610_54.251500_54.265570_54.279370_54.293320_54.307180_54.321140_54.335090_54.349030_54.363000_54.376950_54.390790_54.404600_54.418610_54.432450_54.446430_54.460490_54.474260_54.488200_54.502220,-0.001263,0.035855,0.130451,-0.077031,2.157563,0.116353,0.048911,2.157563,0.242284,-0.193362,2.159842,30,53.69454,53.73,54.50222
projectile_experiment ,123,1,13,3,1,55.2261,57.28642,r,TRUE,Hit,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.37_ 0.05_ 0.93),0,0,0,111.565,91.56502,3.619132,-0.025732_-0.038598_-0.051464_-0.077197_-0.090063_-0.115795_-0.128661_-0.141527_-0.167259_-0.178294_-0.196689_-0.205879_-0.215069_-0.233449_-0.242639_-0.251829_-0.270210_-0.279400_-0.297780_-0.306970_-0.316160_-0.334540_-0.343730_-0.362110_-0.371300_-0.380490_-0.398870_-0.408060_-0.426440_-0.435630_-0.444821_-0.463201_-0.472391_-0.490771_-0.499961_-0.509151_-0.527531_-0.536721_-0.555101_-0.564291_-0.573481_-0.591862_-0.601052_-0.610242_-0.628622_-0.637812_-0.656192_-0.665382_-0.674572_-0.692953_-0.702143_-0.720523_-0.729713_-0.738903_-0.757283_-0.766473_-0.784853_-0.794043_-0.803234_-0.812424,0.067654_0.101481_0.135309_0.202963_0.236790_0.304444_0.338271_0.372099_0.439753_0.468766_0.517129_0.541291_0.565453_0.613778_0.637940_0.662102_0.710427_0.734589_0.782913_0.807076_0.831238_0.879562_0.903725_0.952049_0.976211_1.000374_1.048698_1.072860_1.121185_1.145347_1.169510_1.217834_1.241997_1.290321_1.314483_1.338646_1.386970_1.411133_1.459457_1.483619_1.507782_1.556106_1.580269_1.604431_1.652755_1.676918_1.725242_1.749405_1.773567_1.821892_1.846054_1.894378_1.918541_1.942703_1.991028_2.015190_2.063514_2.087677_2.111839_2.136001,0.027619,-0.812424,2.136001,55.741140_55.755050_55.768980_55.782860_55.796800_55.810720_55.824580_55.838510_55.852490_55.866480_55.880260_55.895120_55.908170_55.922050_55.936000_55.949890_55.963760_55.977710_55.991640_56.005630_56.019570_56.033470_56.047470_56.061270_56.075210_56.089100_56.103040_56.116980_56.130870_56.144860_56.158710_56.172700_56.186670_56.200510_56.214440_56.228300_56.242250_56.256180_56.270060_56.284170_56.297920_56.311920_56.325830_56.339870_56.353650_56.367690_56.381520_56.395400_56.409370_56.423370_56.437230_56.451160_56.465020_56.478930_56.493260_56.506840_56.520830_56.534790_56.548630_56.562640,-0.025732,0.067654,0,-0.077031,2.157563,0.735708,0.048911,2.157563,0.861605,-0.812424,2.136001,35,55.67162,55.73,56.56264
projectile_experiment ,123,1,14,3,2,57.28642,59.34716,r,TRUE,Hit,projectile,0,-0.164,2.308,0,0.125943,(-0.06_ -0.13_ 0.99),0,0,0,93.27347,93.27347,3.724149,-0.001129_-0.002258_-0.004516_-0.005645_-0.007903_-0.009032_-0.010161_-0.012419_-0.013548_-0.015649_-0.016457_-0.017264_-0.018876_-0.019683_-0.021296_-0.022102_-0.022908_-0.024521_-0.025328_-0.026134_-0.027747_-0.028553_-0.030166_-0.030972_-0.031779_-0.033392_-0.034198_-0.035811_-0.036617_-0.037424_-0.039036_-0.039843_-0.041456_-0.042262_-0.043068_-0.044681_-0.045488_-0.047100_-0.047907_-0.048713_-0.050326_-0.051132_-0.051939_-0.053552_-0.054358_-0.055971_-0.056777_-0.057584_-0.059196_-0.060003_-0.061616_-0.062422_-0.063228_-0.064841,0.037224_0.074449_0.148898_0.186122_0.260571_0.297795_0.335019_0.409468_0.446693_0.515993_0.542626_0.569215_0.622392_0.648981_0.702159_0.728748_0.755337_0.808514_0.835103_0.861692_0.914870_0.941459_0.994636_1.021225_1.047814_1.100991_1.127580_1.180758_1.207347_1.233935_1.287113_1.313702_1.366880_1.393469_1.420058_1.473236_1.499825_1.553002_1.579591_1.606180_1.659358_1.685947_1.712536_1.765714_1.792303_1.845481_1.872069_1.898658_1.951836_1.978425_2.031603_2.058192_2.084781_2.137959,-0.064841,-0.064841,2.137959,57.885350_57.899290_57.913050_57.926930_57.940880_57.954860_57.968740_57.983510_57.996560_58.010370_58.024370_58.038170_58.052180_58.066210_58.080080_58.094080_58.108070_58.122000_58.135800_58.149810_58.163680_58.177580_58.191470_58.205380_58.219590_58.233230_58.247200_58.261030_58.274940_58.288920_58.302790_58.316860_58.330720_58.344710_58.358470_58.372440_58.386340_58.400310_58.414220_58.428160_58.442070_58.455990_58.469940_58.483860_58.497800_58.511840_58.525520_58.539510_58.553500_58.567580_58.581470_58.595340_58.609200_58.623170,-0.001129,0.037224,0,-0.077031,2.157563,0.023085,0.048911,2.157563,0.115429,-0.064841,2.137959,40,57.84354,57.88,58.62317
projectile_experiment ,123,1,15,3,3,59.34716,61.40746,r,TRUE,Hit,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.43_ -0.02_ 0.90),0,0,0,115.286,95.28603,3.503897,-0.026206_-0.039309_-0.052412_-0.078619_-0.091722_-0.104825_-0.131031_-0.144134_-0.170340_-0.181517_-0.190891_-0.209610_-0.218969_-0.237688_-0.247047_-0.256406_-0.275125_-0.284484_-0.303203_-0.312563_-0.321922_-0.340641_-0.350000_-0.368719_-0.378078_-0.387437_-0.406156_-0.415515_-0.434234_-0.443594_-0.452953_-0.471672_-0.481031_-0.490390_-0.509109_-0.518468_-0.537187_-0.546547_-0.555906_-0.574625_-0.583984_-0.602703_-0.612062_-0.621421_-0.640140_-0.649499_-0.668218_-0.677578_-0.686937_-0.705656_-0.715015_-0.733734_-0.743093_-0.752452_-0.771171_-0.780531_-0.789890_-0.808609_-0.817968_-0.836687_-0.846046_-0.855405_-0.864765,0.064993_0.097490_0.129987_0.194981_0.227477_0.259974_0.324968_0.357464_0.422458_0.450177_0.473425_0.519849_0.543061_0.589485_0.612697_0.635909_0.682333_0.705545_0.751969_0.775181_0.798393_0.844817_0.868029_0.914453_0.937665_0.960877_1.007300_1.030512_1.076936_1.100148_1.123360_1.169784_1.192996_1.216208_1.262632_1.285844_1.332268_1.355480_1.378692_1.425116_1.448328_1.494751_1.517963_1.541175_1.587599_1.610811_1.657235_1.680447_1.703659_1.750083_1.773295_1.819719_1.842931_1.866143_1.912567_1.935779_1.958991_2.005414_2.028626_2.075050_2.098262_2.121474_2.144686,-0.024722,-0.864765,2.144686,59.820220_59.834190_59.848170_59.862960_59.875930_59.889970_59.903740_59.917760_59.931680_59.945520_59.959530_59.973390_59.987360_60.001280_60.015300_60.029090_60.043060_60.056910_60.070900_60.084740_60.098670_60.112600_60.126560_60.140510_60.154320_60.168310_60.182230_60.196100_60.210100_60.223990_60.237980_60.252000_60.265790_60.279670_60.293610_60.307580_60.321510_60.335400_60.349250_60.363290_60.377160_60.391030_60.404920_60.418940_60.432810_60.446850_60.460630_60.474670_60.488450_60.502490_60.516370_60.530200_60.544520_60.558320_60.571940_60.586010_60.599910_60.613800_60.627770_60.641620_60.655780_60.669520_60.683380,-0.001129,0.037224,0,-0.077031,2.157563,0.787839,0.048911,2.157563,0.913767,-0.864765,2.144686,45,59.73666,59.81,60.68338
projectile_experiment ,123,1,16,3,4,61.40746,63.48179,r,TRUE,To the right,projectile,-0.406963,-0.164,2.308,-10,0.125943,(-0.13_ 0.10_ 0.99),0,0,0,97.70937,87.70937,3.120911,-0.008845_-0.013267_-0.022111_-0.026534_-0.030956_-0.039801_-0.044223_-0.053067_-0.057490_-0.061182_-0.067504_-0.070663_-0.076980_-0.080139_-0.083298_-0.089615_-0.092774_-0.095933_-0.102251_-0.105409_-0.111727_-0.114886_-0.118044_-0.124362_-0.127521_-0.133838_-0.136997_-0.140156_-0.146473_-0.149632_-0.155950_-0.159109_-0.162267_-0.168585_-0.171744_-0.178061_-0.181220_-0.184379_-0.190696_-0.193855_-0.197014_-0.203331_-0.206490_-0.212808_-0.215967_-0.219125_-0.225443_-0.228602_-0.234919_-0.238078_-0.241237_-0.247554_-0.250713_-0.257031_-0.260189_-0.263348_-0.269666_-0.272825_-0.279142_-0.282301_-0.285460_-0.291777_-0.294936_-0.298095_-0.304412_-0.307571,0.061788_0.092683_0.154471_0.185365_0.216259_0.278048_0.308942_0.370730_0.401625_0.427420_0.471584_0.493652_0.537786_0.559854_0.581921_0.626056_0.648123_0.670190_0.714325_0.736392_0.780527_0.802594_0.824661_0.868796_0.890863_0.934998_0.957065_0.979133_1.023267_1.045334_1.089469_1.111536_1.133604_1.177738_1.199805_1.243940_1.266007_1.288075_1.332209_1.354277_1.376344_1.420479_1.442546_1.486681_1.508748_1.530815_1.574950_1.597017_1.641152_1.663219_1.685286_1.729421_1.751488_1.795623_1.817690_1.839757_1.883892_1.905959_1.950094_1.972161_1.994229_2.038363_2.060431_2.082498_2.126632_2.148700,0.099392,-0.307571,2.1487,61.852930_61.866940_61.880740_61.894690_61.908570_61.922520_61.936470_61.951340_61.964690_61.978340_61.992100_62.006050_62.020020_62.034010_62.047850_62.061990_62.075600_62.089520_62.103400_62.117450_62.131440_62.145320_62.159280_62.173230_62.187100_62.201070_62.215010_62.229000_62.242690_62.256670_62.270660_62.284520_62.298390_62.312370_62.326340_62.340250_62.354170_62.368090_62.382020_62.395950_62.409860_62.423740_62.437630_62.451650_62.465520_62.479450_62.493320_62.507210_62.521140_62.535160_62.549270_62.562900_62.576990_62.591060_62.604820_62.618770_62.632580_62.646470_62.660390_62.674380_62.688280_62.702200_62.716150_62.729980_62.743960_62.757920,-0.001129,0.037224,0.037445,-0.077031,2.157563,0.23071,0.048911,2.157563,0.356593,-0.307571,2.1487,45,61.78335,61.84,62.75792
projectile_experiment ,123,1,17,3,5,63.48179,65.58405,r,FALSE,To the left,projectile,0,-0.164,2.308,0,0.125943,(-0.17_ 0.04_ 0.98),0,0,0,100.0659,100.0659,3.301528,-0.006510_-0.019531_-0.026042_-0.032552_-0.045573_-0.052084_-0.065104_-0.071615_-0.078125_-0.090130_-0.094788_-0.104088_-0.108739_-0.113389_-0.122689_-0.127340_-0.131990_-0.141291_-0.145941_-0.155242_-0.159892_-0.164542_-0.173843_-0.178493_-0.187794_-0.192444_-0.197094_-0.206395_-0.211045_-0.220346_-0.224996_-0.229647_-0.238947_-0.243597_-0.252898_-0.257548_-0.262199_-0.271499_-0.276150_-0.280800_-0.290101_-0.294751_-0.304052_-0.308702_-0.313352_-0.322653_-0.327303_-0.336604_-0.341254_-0.345905_-0.355205_-0.359856_-0.369156_-0.373807_-0.378457_-0.387758_-0.392408_-0.401709_-0.406359_-0.411009_-0.420310_-0.424960_-0.429610,0.032367_0.097101_0.129468_0.161835_0.226569_0.258936_0.323670_0.356037_0.388404_0.448088_0.471241_0.517480_0.540599_0.563718_0.609957_0.633076_0.656195_0.702434_0.725553_0.771792_0.794911_0.818030_0.864269_0.887388_0.933627_0.956746_0.979865_1.026104_1.049223_1.095462_1.118581_1.141700_1.187939_1.211058_1.257297_1.280416_1.303536_1.349774_1.372894_1.396013_1.442252_1.465371_1.511610_1.534729_1.557848_1.604087_1.627206_1.673445_1.696564_1.719684_1.765922_1.789042_1.835280_1.858400_1.881519_1.927758_1.950877_1.997116_2.020235_2.043354_2.089592_2.112712_2.135831,-0.42961,-0.42961,2.135831,63.997010_64.010930_64.024750_64.039570_64.052560_64.066460_64.080490_64.094340_64.108170_64.122350_64.136070_64.150060_64.163880_64.177790_64.191770_64.205750_64.219670_64.233640_64.247610_64.261640_64.275360_64.289360_64.303220_64.317280_64.331250_64.345020_64.358960_64.372740_64.386880_64.400720_64.414710_64.428480_64.442520_64.456410_64.470270_64.484170_64.498180_64.512050_64.526050_64.539880_64.553930_64.567720_64.581990_64.595840_64.609680_64.623440_64.637410_64.651230_64.665250_64.679180_64.693030_64.706940_64.721060_64.734890_64.748660_64.762660_64.776700_64.790600_64.804480_64.818340_64.832340_64.846240_64.860180,-0.001129,0.037224,0.363785,-0.077031,2.157563,0.353248,0.048911,2.157563,0.479015,-0.42031,2.089592,45,63.94123,63.99,64.86018
projectile_experiment ,123,1,18,3,6,65.58405,67.51929,r,FALSE,To the right,projectile,-0.406963,-0.164,2.308,-10,0.125943,(-0.13_ -0.06_ 0.99),0,0,0,97.32283,87.32283,3.956971,-0.005165_-0.015494_-0.020659_-0.030989_-0.036154_-0.041318_-0.051648_-0.056813_-0.067142_-0.071635_-0.075330_-0.082709_-0.086398_-0.093776_-0.097465_-0.101154_-0.108533_-0.112222_-0.115911_-0.123289_-0.126978_-0.134357_-0.138046_-0.141735_-0.149113_-0.152802_-0.160181_-0.163870_-0.167559_-0.174937_-0.178626_-0.186005_-0.189694_-0.193383_-0.200761_-0.204450_-0.211829_-0.215518_-0.219207_-0.226585_-0.230274_-0.233963_-0.241342_-0.245031_-0.252409_-0.256098_-0.259787_-0.267166_-0.270855_-0.278233_-0.281922,0.039231_0.117694_0.156925_0.235387_0.274618_0.313850_0.392312_0.431543_0.510006_0.544130_0.572201_0.628246_0.656268_0.712313_0.740335_0.768357_0.824402_0.852424_0.880447_0.936491_0.964513_1.020558_1.048580_1.076602_1.132647_1.160669_1.216714_1.244736_1.272758_1.328803_1.356825_1.412870_1.440892_1.468915_1.524959_1.552981_1.609026_1.637048_1.665071_1.721115_1.749137_1.777160_1.833204_1.861227_1.917271_1.945293_1.973316_2.029360_2.057383_2.113427_2.141449,0.125041,-0.281922,2.141449,66.099190_66.113110_66.127950_66.140990_66.154860_66.168730_66.182620_66.196560_66.210570_66.224370_66.238340_66.252260_66.266220_66.280150_66.294010_66.307880_66.321770_66.335790_66.349780_66.363590_66.377590_66.391500_66.405350_66.419260_66.433200_66.447150_66.461100_66.474930_66.488870_66.502830_66.516840_66.530940_66.544590_66.558510_66.572400_66.586440_66.600430_66.614270_66.628190_66.642010_66.655940_66.669910_66.683780_66.697810_66.711710_66.725590_66.739550_66.753530_66.767360_66.781490_66.795180,-0.001129,0.037224,0.064088,-0.077031,2.157563,0.205524,0.048911,2.157563,0.331226,-0.281922,2.141449,45,66.02949,66.09,66.79518
projectile_experiment ,123,1,19,4,1,67.51929,69.60767,r,TRUE,Hit,projectile,0,-0.164,2.308,0,0.125943,(0.00_ -0.01_ 1.00),0,0,0,90.27563,90.27563,3.311435,-0.000466_-0.000932_-0.001864_-0.002330_-0.003261_-0.003727_-0.004193_-0.005125_-0.005591_-0.006057_-0.006784_-0.007117_-0.007782_-0.008115_-0.008448_-0.009113_-0.009446_-0.010112_-0.010445_-0.010777_-0.011443_-0.011776_-0.012441_-0.012774_-0.013107_-0.013773_-0.014105_-0.014771_-0.015104_-0.015437_-0.016102_-0.016435_-0.016768_-0.017433_-0.017766_-0.018432_-0.018765_-0.019097_-0.019763_-0.020096_-0.020761_-0.021094_-0.021427_-0.022093_-0.022425_-0.023091_-0.023424_-0.023757_-0.024422_-0.024755_-0.025421_-0.025753_-0.026086_-0.026752_-0.027085_-0.027750_-0.028083_-0.028416_-0.029081_-0.029414_-0.029747_-0.030080,0.033111_0.066222_0.132444_0.165555_0.231778_0.264889_0.298000_0.364222_0.397333_0.430444_0.482090_0.505741_0.553042_0.576693_0.600344_0.647645_0.671296_0.718598_0.742249_0.765899_0.813201_0.836852_0.884153_0.907804_0.931455_0.978756_1.002407_1.049708_1.073359_1.097010_1.144312_1.167962_1.191613_1.238915_1.262565_1.309867_1.333518_1.357168_1.404470_1.428121_1.475422_1.499073_1.522724_1.570025_1.593676_1.640978_1.664628_1.688279_1.735581_1.759231_1.806533_1.830184_1.853835_1.901136_1.924787_1.972088_1.995739_2.019390_2.066692_2.090343_2.113993_2.137644,-0.03008,-0.03008,2.137644,68.034290_68.048380_68.062170_68.076110_68.090020_68.104000_68.117870_68.131820_68.145770_68.159670_68.173570_68.187450_68.201470_68.216380_68.229280_68.243390_68.257130_68.271060_68.285010_68.298920_68.312790_68.326640_68.340760_68.354610_68.368530_68.382410_68.396300_68.410320_68.424240_68.438230_68.452030_68.465980_68.479870_68.493800_68.507740_68.521600_68.535550_68.549490_68.563360_68.577340_68.591260_68.605130_68.619240_68.633060_68.646840_68.660930_68.674780_68.688670_68.702730_68.716510_68.730380_68.744380_68.758350_68.772350_68.786250_68.800120_68.814130_68.828000_68.841900_68.855900_68.869670_68.883650,-0.000466,0.033111,0,-0.077031,2.157563,0.051002,0.048911,2.157563,0.081464,-0.03008,2.137644,50,67.97861,68.03,68.88365
projectile_experiment ,123,1,20,4,2,69.60767,71.58442,r,TRUE,Hit,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.35_ 0.13_ 0.93),0,0,0,110.7825,90.78252,3.760991,-0.026903_-0.040355_-0.053807_-0.080710_-0.094162_-0.121066_-0.134517_-0.147969_-0.174872_-0.186482_-0.205715_-0.215323_-0.224931_-0.244148_-0.253756_-0.263365_-0.282582_-0.292190_-0.311407_-0.321015_-0.330623_-0.349840_-0.359448_-0.378665_-0.388273_-0.397882_-0.417099_-0.426707_-0.445924_-0.455532_-0.465140_-0.484357_-0.493965_-0.513182_-0.522791_-0.532399_-0.551616_-0.561224_-0.580441_-0.590049_-0.599658_-0.618874_-0.628483_-0.638091_-0.657308_-0.666916_-0.686133_-0.695742_-0.705350_-0.724567_-0.734175_-0.753392_-0.763000_-0.772609_-0.791825_-0.801434_-0.820651,0.070244_0.105366_0.140488_0.210732_0.245854_0.316098_0.351220_0.386342_0.456586_0.486898_0.537115_0.562202_0.587289_0.637463_0.662550_0.687638_0.737812_0.762899_0.813074_0.838161_0.863248_0.913422_0.938509_0.988684_1.013771_1.038858_1.089032_1.114119_1.164294_1.189381_1.214468_1.264642_1.289729_1.339904_1.364991_1.390078_1.440252_1.465339_1.515513_1.540601_1.565688_1.615862_1.640949_1.666036_1.716210_1.741297_1.791472_1.816559_1.841646_1.891820_1.916907_1.967082_1.992169_2.017256_2.067430_2.092517_2.142691,0.019392,-0.820651,2.142691,70.080910_70.094840_70.108820_70.122630_70.136700_70.150500_70.164670_70.178370_70.192320_70.206180_70.220200_70.234020_70.248030_70.261840_70.275730_70.289700_70.304510_70.317520_70.331560_70.345360_70.359380_70.373210_70.387250_70.401150_70.415080_70.428920_70.442830_70.456980_70.470700_70.484660_70.498570_70.512540_70.526410_70.540380_70.554290_70.568200_70.582230_70.596060_70.610110_70.624010_70.637950_70.651790_70.665710_70.679500_70.693480_70.707530_70.721390_70.735310_70.749240_70.763150_70.777020_70.791020_70.804920_70.818950_70.832790_70.846720_70.860670,-0.000466,0.033111,0,-0.077031,2.157563,0.743768,0.048911,2.157563,0.869689,-0.820651,2.142691,55,70.02527,70.07,70.86067
projectile_experiment ,123,1,21,4,3,71.58442,73.50608,r,TRUE,Hit,projectile,0,-0.164,2.308,0,0.125943,(-0.02_ -0.10_ 0.99),0,0,0,91.33157,91.33157,4.407071,-0.001029_-0.003087_-0.004116_-0.006175_-0.007204_-0.008233_-0.010291_-0.011320_-0.013378_-0.014287_-0.015023_-0.016493_-0.017229_-0.018699_-0.019434_-0.020169_-0.021639_-0.022374_-0.023109_-0.024579_-0.025314_-0.026784_-0.027519_-0.028254_-0.029725_-0.030460_-0.031930_-0.032665_-0.033400_-0.034870_-0.035605_-0.037075_-0.037810_-0.038545_-0.040015_-0.040750_-0.042221_-0.042956_-0.043691_-0.045161_-0.045896_-0.047366_-0.048101_-0.048836_-0.050306,0.044059_0.132176_0.176235_0.264352_0.308411_0.352470_0.440587_0.484646_0.572763_0.611672_0.643202_0.706143_0.737614_0.800555_0.832025_0.863496_0.926437_0.957907_0.989378_1.052319_1.083789_1.146730_1.178201_1.209671_1.272612_1.304083_1.367024_1.398495_1.429965_1.492906_1.524377_1.587318_1.618788_1.650259_1.713200_1.744671_1.807612_1.839082_1.870553_1.933494_1.964964_2.027905_2.059376_2.090846_2.153787,-0.050306,-0.050306,2.153787,72.169190_72.183060_72.197030_72.211040_72.224980_72.238970_72.252730_72.266670_72.280590_72.294530_72.308360_72.322460_72.336450_72.350180_72.364310_72.377990_72.392870_72.405850_72.419880_72.433720_72.447880_72.461740_72.475400_72.489360_72.503300_72.517230_72.531270_72.545030_72.559070_72.572930_72.586780_72.600720_72.614650_72.628570_72.642670_72.656390_72.670330_72.684240_72.698270_72.712110_72.726210_72.740050_72.753970_72.767750_72.781750,-0.000466,0.033111,0,-0.077031,2.157563,0.026991,0.048911,2.157563,0.099289,-0.050306,2.153787,60,72.12748,72.16,72.78175
